JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),            TDS,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     1.053,     7.805,     1.797,    20.000,    -0.019,    -6.505,     0.000,     0.450,     2.497,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.958,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.057,     9.882,     1.800,    20.000,    -0.035,    -9.635,     0.000,     0.450,     2.500,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.954,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.061,     8.428,     1.798,    20.000,    -0.036,    -9.531,     0.000,     0.450,     2.498,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.950,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.065,     6.321,     1.801,    20.000,    -0.043,   -10.800,     0.000,     0.450,     2.501,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.945,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.069,    11.371,     1.806,    20.000,    -0.016,    -3.702,     0.000,     0.450,     2.506,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.941,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.074,    12.368,     1.807,    20.000,     0.014,     4.199,     0.000,     0.450,     2.507,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.937,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.078,     7.708,     1.803,    20.000,     0.013,     3.705,     0.000,     0.450,     2.503,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.933,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.082,     5.751,     1.803,    20.000,     0.014,     3.829,     0.000,     0.450,     2.503,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.929,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.086,     5.612,     1.802,    20.000,     0.020,     5.276,     0.000,     0.450,     2.502,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.924,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.090,     4.515,     1.800,    20.000,     0.019,     5.053,     0.000,     0.450,     2.500,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.920,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.094,     4.565,     1.799,    20.000,     0.003,     0.626,     0.000,     0.450,     2.499,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.916,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.099,     4.925,     1.800,    20.000,    -0.012,    -3.410,     0.000,     0.450,     2.500,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.912,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.103,     4.909,     1.801,    20.000,    -0.010,    -2.721,     0.000,     0.450,     2.501,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.908,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.107,     4.342,     1.801,    20.000,    -0.011,    -3.026,     0.000,     0.450,     2.501,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.904,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.111,     4.686,     1.802,    20.000,    -0.012,    -3.290,     0.000,     0.450,     2.502,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.899,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.115,     4.686,     1.804,    20.000,    -0.004,    -0.967,     0.000,     0.450,     2.504,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.895,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.119,     4.938,     1.803,    20.000,     0.004,     1.035,     0.000,     0.450,     2.503,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.891,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.124,     5.377,     1.802,    20.000,     0.006,     1.664,     0.000,     0.450,     2.502,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.887,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.128,     5.336,     1.802,    20.000,     0.006,     1.652,     0.000,     0.450,     2.502,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.883,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.132,     4.907,     1.802,    20.000,     0.010,     2.724,     0.000,     0.450,     2.502,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.879,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.136,     5.320,     1.801,    20.000,     0.009,     2.344,     0.000,     0.450,     2.501,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.874,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.140,     3.612,     1.800,    20.000,    -0.001,    -0.459,     0.000,     0.450,     2.500,   174.130,     1.000,    19.995,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.870,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.144,     3.738,     1.801,    20.000,    -0.006,    -1.743,     0.000,     0.450,     2.501,   174.130,     1.000,    19.978,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.866,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.149,     3.242,     1.801,    20.000,    -0.005,    -1.274,     0.000,     0.450,     2.501,   174.130,     1.000,    19.976,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.862,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.153,     2.914,     1.801,    20.000,    -0.005,    -1.173,     0.000,     0.450,     2.501,   174.130,     1.000,    19.982,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.858,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.157,     3.688,     1.802,    20.000,    -0.005,    -1.271,     0.000,     0.450,     2.502,   174.130,     1.000,    19.971,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.854,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.161,     3.254,     1.803,    20.000,    -0.002,    -0.435,     0.000,     0.450,     2.503,   174.130,     1.000,    19.962,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.850,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.165,     3.829,     1.802,    20.000,     0.003,     0.646,     0.000,     0.450,     2.502,   174.130,     1.000,    19.964,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.845,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.169,     3.870,     1.802,    20.000,     0.005,     0.892,     0.000,     0.450,     2.502,   174.130,     1.000,    19.954,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.841,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.174,     3.582,     1.802,    20.000,     0.005,     0.919,     0.000,     0.450,     2.502,   174.130,     1.000,    19.948,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.837,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.178,     3.346,     1.802,    20.000,     0.006,     1.234,     0.000,     0.450,     2.502,   174.130,     1.000,    19.948,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.833,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.182,     3.232,     1.801,    20.000,     0.004,     0.662,     0.000,     0.450,     2.501,   174.130,     1.000,    19.935,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.829,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.186,     3.776,     1.801,    20.000,    -0.001,    -0.590,     0.000,     0.450,     2.501,   174.130,     1.000,    19.922,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.825,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.190,     4.124,     1.801,    20.000,    -0.003,    -0.891,     0.000,     0.450,     2.501,   174.130,     1.000,    19.915,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.821,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.195,     3.897,     1.801,    20.000,    -0.001,    -0.434,     0.000,     0.450,     2.501,   174.130,     1.000,    19.912,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.816,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.199,     3.960,     1.801,    20.000,    -0.000,    -0.373,     0.000,     0.450,     2.501,   174.130,     1.000,    19.907,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.812,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.203,     4.392,     1.802,    20.000,    -0.001,    -0.600,     0.000,     0.450,     2.502,   174.130,     1.000,    19.900,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.808,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.207,     4.380,     1.802,    20.000,     0.000,    -0.234,     0.000,     0.450,     2.502,   174.130,     1.000,    19.899,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.804,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.211,     1.000,     1.709,    20.000,     0.364,    83.499,     0.000,     0.450,     2.409,   174.130,     1.000,    19.995,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.800,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.215,     1.000,     1.690,    19.997,     0.362,   102.763,     0.000,     0.450,     2.390,   174.130,     1.000,    19.997,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.796,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.220,     1.000,     1.659,    19.999,     0.361,    98.954,     0.000,     0.450,     2.359,   174.130,     1.000,    19.999,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.792,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.224,     1.055,     1.639,    20.000,     0.338,    91.035,     0.000,     0.450,     2.339,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.787,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.228,     1.298,     1.597,    20.000,     0.319,    82.561,     0.000,     0.450,     2.297,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.783,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.232,     1.534,     1.578,    20.000,     0.236,    59.085,     0.000,     0.450,     2.278,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.779,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.236,     1.755,     1.558,    20.000,     0.205,    50.379,     0.000,     0.450,     2.258,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.775,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.240,     1.890,     1.542,    20.000,     0.192,    46.641,     0.000,     0.450,     2.242,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.771,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.245,     1.994,     1.515,    20.000,     0.195,    46.439,     0.000,     0.450,     2.215,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.767,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.249,     2.006,     1.493,    20.000,     0.182,    44.269,     0.000,     0.450,     2.193,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.763,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.253,     2.062,     1.476,    20.000,     0.184,    44.084,     0.000,     0.450,     2.176,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.759,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.257,     2.057,     1.461,    20.000,     0.181,    42.907,     0.000,     0.450,     2.161,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.755,     0.013,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.261,     2.281,     1.445,    20.000,     0.174,    40.635,     0.000,     0.450,     2.145,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.750,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.265,     2.380,     1.426,    20.000,     0.164,    37.701,     0.000,     0.450,     2.126,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.746,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.270,     2.195,     1.406,    20.000,     0.175,    39.631,     0.000,     0.450,     2.106,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.742,     0.014,     0.000,     0.001,     0.006,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.274,     2.034,     1.387,    20.000,     0.185,    41.917,     0.000,     0.450,     2.087,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.738,     0.016,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.278,     1.907,     1.368,    20.000,     0.200,    44.465,     0.000,     0.450,     2.068,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.734,     0.016,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.282,     1.770,     1.345,    20.000,     0.218,    47.544,     0.000,     0.450,     2.045,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.730,     0.016,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.286,     1.768,     1.324,    20.000,     0.228,    48.660,     0.000,     0.450,     2.024,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.726,     0.017,     0.000,     0.001,     0.008,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.290,     1.874,     1.307,    20.000,     0.220,    46.253,     0.000,     0.450,     2.007,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.722,     0.017,     0.000,     0.001,     0.008,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.295,     1.833,     1.288,    20.000,     0.217,    45.306,     0.000,     0.450,     1.988,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.718,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.299,     1.704,     1.265,    20.000,     0.230,    46.999,     0.000,     0.450,     1.965,   174.130,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.714,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
