JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),            TDS,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     1.199,     3.960,     1.800,    17.370,     0.038,     0.777,     0.000,     0.450,     3.400,   178.270,     1.000,    16.259,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.812,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.203,     4.392,     1.800,    17.328,     0.038,     1.040,     0.000,     0.450,     3.400,   178.270,     1.000,    16.238,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.808,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.207,     4.380,     1.800,    17.330,     0.039,     1.954,     0.000,     0.450,     3.400,   178.270,     1.000,    16.236,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.804,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.211,     1.000,     1.512,    19.286,     0.403,   156.371,     0.000,     0.450,     3.112,   178.270,     1.000,    18.030,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.800,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.215,     1.000,     1.502,    19.746,     0.419,   154.588,     0.000,     0.450,     3.102,   178.270,     1.000,    19.081,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.796,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.220,     1.000,     1.493,    19.917,     0.374,   145.863,     0.000,     0.450,     3.093,   178.270,     1.000,    19.576,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.792,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.224,     1.055,     1.502,    19.948,     0.373,   134.474,     0.000,     0.450,     3.102,   178.270,     1.000,    19.761,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.787,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.228,     1.298,     1.499,    19.943,     0.292,   113.310,     0.000,     0.450,     3.099,   178.270,     1.000,    19.852,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.783,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.232,     1.534,     1.508,    19.965,     0.280,    97.853,     0.000,     0.450,     3.108,   178.270,     1.000,    19.904,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.779,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.236,     1.755,     1.507,    19.974,     0.251,    85.895,     0.000,     0.450,     3.107,   178.270,     1.000,    19.942,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.775,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.240,     1.890,     1.497,    19.973,     0.211,    79.665,     0.000,     0.450,     3.097,   178.270,     1.000,    19.962,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.771,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.245,     1.994,     1.476,    19.982,     0.202,    74.399,     0.000,     0.450,     3.076,   178.270,     1.000,    19.975,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.767,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.249,     2.006,     1.450,    19.990,     0.205,    73.863,     0.000,     0.450,     3.050,   178.270,     1.000,    19.984,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.763,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.253,     2.062,     1.435,    19.996,     0.201,    71.735,     0.000,     0.450,     3.035,   178.270,     1.000,    19.992,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.759,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.257,     2.057,     1.419,    19.998,     0.203,    71.398,     0.000,     0.450,     3.019,   178.270,     1.000,    19.996,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.755,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.261,     2.281,     1.415,    19.999,     0.185,    64.049,     0.000,     0.450,     3.015,   178.270,     1.000,    19.998,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.750,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.265,     2.380,     1.396,    19.999,     0.165,    61.386,     0.000,     0.450,     2.996,   178.270,     1.000,    19.997,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.746,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.270,     2.195,     1.368,    19.999,     0.178,    65.010,     0.000,     0.450,     2.968,   178.270,     1.000,    19.998,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.742,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.274,     2.034,     1.343,    20.000,     0.192,    69.004,     0.000,     0.450,     2.943,   178.270,     1.000,    19.999,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.738,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.278,     1.907,     1.317,    20.000,     0.204,    72.404,     0.000,     0.450,     2.917,   178.270,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.734,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.282,     1.770,     1.286,    20.000,     0.205,    76.374,     0.000,     0.450,     2.886,   178.270,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.730,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.286,     1.768,     1.265,    20.000,     0.207,    75.878,     0.000,     0.450,     2.865,   178.270,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.726,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.290,     1.874,     1.254,    20.000,     0.198,    71.684,     0.000,     0.450,     2.854,   178.270,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.722,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.295,     1.833,     1.232,    20.000,     0.200,    71.150,     0.000,     0.450,     2.832,   178.270,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.718,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.299,     1.704,     1.199,    20.000,     0.201,    74.724,     0.000,     0.450,     2.799,   178.270,     1.000,    20.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.714,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
