$City of Spokane WWTP Temp File, 01/01/2001 to 12/31/2001",
,
Jday,T
355.5,14.2
356.5,14.1
357.5,13.6
358.5,13.4
359.5,13.5
360.5,13.1
361.5,12.4
362.5,12.7
363.5,13.7
364.5,13.6
365.5,13.8
