$,
JDAY,     TDH
16.33792733,8
16.34209433,8
16.34626133,8
16.35042833,8
16.35459533,8
16.35876233,8
16.36292933,8
16.36709633,8
16.37126333,8
16.37543033,8
16.37959733,8
16.38376433,8
16.38793133,8
16.39209833,8
16.39626533,8
16.40043233,8
16.40459933,8
16.40876633,8
16.41293333,8
16.41710033,8
16.42126733,8
16.42543433,8
16.42960133,8
16.43376833,8
16.43793533,8
16.44210233,8
16.44626933,8
16.45043633,8
16.45460333,8
16.45877033,8
16.46293733,8
16.46710433,8
16.47127133,8
16.47543833,8
16.47960533,8
16.48377233,8
16.48793933,8
16.49210633,8
16.49627333,8
16.50044033,8
16.50460733,8
16.50877433,8
16.51294133,8
16.51710833,8
16.52127533,8
16.52544233,8
16.52960933,8
16.53377633,8
16.53794333,8
16.54211033,8
16.54627733,8
16.55044433,8
16.55461133,8
16.55877833,8
16.56294533,8
16.56711233,8
16.57127933,8
16.57544633,8
16.57961333,8
16.58378033,8
16.58794733,8
16.59211433,8
16.59628133,8
16.60044833,8
16.60461533,8
16.60878233,8
16.61294933,8
16.61711633,8
16.62128333,8
16.62545033,8
16.62961733,8
16.63378433,8
16.63795133,8
16.64211833,8
16.64628533,8
16.65045233,8
16.65461933,8
16.65878633,8
16.66295333,8
16.66712033,8
16.67128733,8
16.67545433,8
16.67962133,8
16.68378833,8
16.68795533,8
16.69212233,8
16.69628933,8
16.70045633,8
16.70462333,8
16.70879033,8
16.71295733,8
16.71712433,8
16.72129133,8
16.72545833,8
16.72962533,8
16.73379233,8
16.73795933,8
16.74212633,8
16.74629333,8
16.75046033,8
16.75462733,8
16.75879433,8
16.76296133,8
16.76712833,8
16.77129533,8
16.77546233,8
16.77962933,8
16.78379633,8
16.78796333,8
16.79213033,8
16.79629733,8
16.80046433,8
16.80463133,8
16.80879833,8
16.81296533,8
16.81713233,8
16.82129933,8
16.82546633,8
16.82963333,8
16.83380033,8
16.83796733,8
16.84213433,8
16.84630133,8
16.85046833,8
16.85463533,8
16.85880233,8
16.86296933,8
16.86713633,8
16.87130333,8
16.87547033,8
16.87963733,8
16.88380433,8
16.88797133,8
16.89213833,8
16.89630533,8
16.90047233,8
16.90463933,8
16.90880633,8
16.91297333,8
16.91714033,8
16.92130733,8
16.92547433,8
16.92964133,8
16.93380833,8
16.93797533,8
16.94214233,8
16.94630933,8
16.95047633,8
16.95464333,8
16.95881033,8
16.96297733,8
16.96714433,8
16.97131133,8
16.97547833,8
16.97964533,8
16.98381233,8
16.98797933,8
16.99214633,8
16.99631333,8
17.00048033,8
17.00464733,8
17.00881433,8
17.01298133,8
17.01714833,8
17.02131533,8
17.02548233,8
17.02964933,8
17.03381633,8
17.03798333,8
17.04215033,8
17.04631733,8
17.05048433,8
17.05465133,8
17.05881833,8
17.06298533,8
17.06715233,8
17.07131933,8
17.07548633,8
17.07965333,8
17.08382033,8
17.08798733,8
17.09215433,8
17.09632133,8
17.10048833,8
17.10465533,8
17.10882233,8
17.11298933,8
17.11715633,8
17.12132333,8
17.12549033,8
17.12965733,8
17.13382433,8
17.13799133,8
17.14215833,8
17.14632533,8
17.15049233,8
17.15465933,8
17.15882633,8
17.16299333,8
17.16716033,8
17.17132733,8
17.17549433,8
17.17966133,8
17.18382833,8
17.18799533,8
17.19216233,8
17.19632933,8
17.20049633,8
17.20466333,8
17.20883033,8
17.21299733,8
17.21716433,8
17.22133133,8
17.22549833,8
17.22966533,8
17.23383233,8
17.23799933,8
17.24216633,8
17.24633333,8
17.25050033,8
17.25466733,8
17.25883433,8
17.26300133,8
17.26716833,8
17.27133533,8
17.27550233,8
17.27966933,8
17.28383633,8
17.28800333,8
17.29217033,8
17.29633733,8
17.30050433,8
17.30467133,8
17.30883833,8
17.31300533,8
17.31717233,8
17.32133933,8
17.32550633,8
17.32967333,8
17.33384033,8
17.33800733,8
17.34217433,8
17.34634133,8
17.35050833,8
17.35467533,8
17.35884233,8
17.36300933,8
17.36717633,8
17.37134333,8
17.37551033,8
17.37967733,8
17.38384433,8
17.38801133,8
17.39217833,8
17.39634533,8
17.40051233,8
17.40467933,8
17.40884633,8
17.41301333,8
17.41718033,8
17.42134733,8
17.42551433,8
17.42968133,8
17.43384833,8
17.43801533,8
17.44218233,8
17.44634933,8
17.45051633,8
17.45468333,8
17.45885033,8
17.46301733,8
17.46718433,8
17.47135133,8
17.47551833,8
17.47968533,8
17.48385233,8
17.48801933,8
17.49218633,8
17.49635333,8
17.50052033,8
17.50468733,8
17.50885433,8
17.51302133,8
17.51718833,8
17.52135533,8
17.52552233,8
17.52968933,8
17.53385633,8
17.53802333,8
17.54219033,8
17.54635733,8
17.55052433,8
17.55469133,8
17.55885833,8
17.56302533,8
17.56719233,8
17.57135933,8
17.57552633,8
17.57969333,8
17.58386033,8
17.58802733,8
17.59219433,8
17.59636133,8
17.60052833,8
17.60469533,8
17.60886233,8
17.61302933,8
17.61719633,8
17.62136333,8
17.62553033,8
17.62969733,8
17.63386433,8
17.63803133,8
17.64219833,8
17.64636533,8
17.65053233,8
17.65469933,8
17.65886633,8
17.66303333,8
17.66720033,8
17.67136733,8
17.67553433,8
17.67970133,8
17.68386833,8
17.68803533,8
17.69220233,8
17.69636933,8
17.70053633,8
17.70470333,8
17.70887033,8
17.71303733,8
17.71720433,8
17.72137133,8
17.72553833,8
17.72970533,8
17.73387233,8
17.73803933,8
17.74220633,8
17.74637333,8
17.75054033,8
17.75470733,8
17.75887433,8
17.76304133,8
17.76720833,8
17.77137533,8
17.77554233,8
17.77970933,8
17.78387633,8
17.78804333,8
17.79221033,8
17.79637733,8
17.80054433,8
17.80471133,8
17.80887833,8
17.81304533,8
17.81721233,8
17.82137933,8
17.82554633,8
17.82971333,8
17.83388033,8
17.83804733,8
17.84221433,8
17.84638133,8
17.85054833,8
17.85471533,8
17.85888233,8
17.86304933,8
17.86721633,8
17.87138333,8
17.87555033,8
17.87971733,8
17.88388433,8
17.88805133,8
17.89221833,8
17.89638533,8
17.90055233,8
17.90471933,8
17.90888633,8
17.91305333,8
17.91722033,8
17.92138733,8
17.92555433,8
17.92972133,8
17.93388833,8
17.93805533,8
17.94222233,8
17.94638933,8
17.95055633,8
17.95472333,8
17.95889033,8
17.96305733,8
17.96722433,8
17.97139133,8
17.97555833,8
17.97972533,8
17.98389233,8
17.98805933,8
17.99222633,8
17.99639333,8
18.00056033,8
18.00472733,8
18.00889433,8
18.01306133,8
18.01722833,8
18.02139533,8
18.02556233,8
18.02972933,8
18.03389633,8
18.03806333,8
18.04223033,8
18.04639733,8
18.05056433,8
18.05473133,8
18.05889833,8
18.06306533,8
18.06723233,8
18.07139933,8
18.07556633,8
18.07973333,8
18.08390033,8
18.08806733,8
18.09223433,8
18.09640133,8
18.10056833,8
18.10473533,8
18.10890233,8
18.11306933,8
18.11723633,8
18.12140333,8
18.12557033,8
18.12973733,8
18.13390433,8
18.13807133,8
18.14223833,8
18.14640533,8
18.15057233,8
18.15473933,8
18.15890633,8
18.16307333,8
18.16724033,8
18.17140733,8
18.17557433,8
18.17974133,8
18.18390833,8
18.18807533,8
18.19224233,8
18.19640933,8
18.20057633,8
18.20474333,8
18.20891033,8
18.21307733,8
18.21724433,8
18.22141133,8
18.22557833,8
18.22974533,8
18.23391233,8
18.23807933,8
18.24224633,8
18.24641333,8
18.25058033,8
18.25474733,8
18.25891433,8
18.26308133,8
18.26724833,8
18.27141533,8
18.27558233,8
18.27974933,8
18.28391633,8
18.28808333,8
18.29225033,8
18.29641733,8
18.30058433,8
18.30475133,8
18.30891833,8
18.31308533,8
18.31725233,8
18.32141933,8
18.32558633,8
18.32975333,8
18.33392033,8
18.33808733,8
18.34225433,8
18.34642133,8
18.35058833,8
18.35475533,8
18.35892233,8
18.36308933,8
18.36725633,8
18.37142333,8
18.37559033,8
18.37975733,8
18.38392433,8
18.38809133,8
18.39225833,8
18.39642533,8
18.40059233,8
18.40475933,8
18.40892633,8
18.41309333,8
18.41726033,8
18.42142733,8
18.42559433,8
18.42976133,8
18.43392833,8
18.43809533,8
18.44226233,8
18.44642933,8
18.45059633,8
18.45476333,8
18.45893033,8
18.46309733,8
18.46726433,8
18.47143133,8
18.47559833,8
18.47976533,8
18.48393233,8
18.48809933,8
18.49226633,8
18.49643333,8
18.50060033,8
18.50476733,8
18.50893433,8
18.51310133,8
18.51726833,8
18.52143533,8
18.52560233,8
18.52976933,8
18.53393633,8
18.53810333,8
18.54227033,8
18.54643733,8
18.55060433,8
18.55477133,8
18.55893833,8
18.56310533,8
18.56727233,8
18.57143933,8
18.57560633,8
18.57977333,8
18.58394033,8
18.58810733,8
18.59227433,8
18.59644133,8
18.60060833,8
18.60477533,8
18.60894233,8
18.61310933,8
18.61727633,8
18.62144333,8
18.62561033,8
18.62977733,8
18.63394433,8
18.63811133,8
18.64227833,8
18.64644533,8
18.65061233,8
18.65477933,8
18.65894633,8
18.66311333,8
18.66728033,8
18.67144733,8
18.67561433,8
18.67978133,8
18.68394833,8
18.68811533,8
18.69228233,8
18.69644933,8
18.70061633,8
18.70478333,8
18.70895033,8
18.71311733,8
18.71728433,8
18.72145133,8
18.72561833,8
18.72978533,8
18.73395233,8
18.73811933,8
18.74228633,8
18.74645333,8
18.75062033,8
18.75478733,8
18.75895433,8
18.76312133,8
18.76728833,8
18.77145533,8
18.77562233,8
18.77978933,8
18.78395633,8
18.78812333,8
18.79229033,8
18.79645733,8
18.80062433,8
18.80479133,8
18.80895833,8
18.81312533,8
18.81729233,8
18.82145933,8
18.82562633,8
18.82979333,8
18.83396033,8
18.83812733,8
18.84229433,8
18.84646133,8
18.85062833,8
18.85479533,8
18.85896233,8
18.86312933,8
18.86729633,8
18.87146333,8
18.87563033,8
18.87979733,8
18.88396433,8
18.88813133,8
18.89229833,8
18.89646533,8
18.90063233,8
18.90479933,8
18.90896633,8
18.91313333,8
18.91730033,8
18.92146733,8
18.92563433,8
18.92980133,8
18.93396833,8
18.93813533,8
18.94230233,8
18.94646933,8
18.95063633,8
18.95480333,8
18.95897033,8
18.96313733,8
18.96730433,8
18.97147133,8
18.97563833,8
18.97980533,8
18.98397233,8
18.98813933,8
18.99230633,8
18.99647333,8
19.00064033,8
19.00480733,8
19.00897433,8
19.01314133,8
19.01730833,8
19.02147533,8
19.02564233,8
19.02980933,8
19.03397633,8
19.03814333,8
19.04231033,8
19.04647733,8
19.05064433,8
19.05481133,8
19.05897833,8
19.06314533,8
19.06731233,8
19.07147933,8
19.07564633,8
19.07981333,8
19.08398033,8
19.08814733,8
19.09231433,8
19.09648133,8
19.10064833,8
19.10481533,8
19.10898233,8
19.11314933,8
19.11731633,8
19.12148333,8
19.12565033,8
19.12981733,8
19.13398433,8
19.13815133,8
19.14231833,8
19.14648533,8
19.15065233,8
19.15481933,8
19.15898633,8
19.16315333,8
19.16732033,8
19.17148733,8
19.17565433,8
19.17982133,8
19.18398833,8
19.18815533,8
19.19232233,8
19.19648933,8
19.20065633,8
19.20482333,8
19.20899033,8
19.21315733,8
19.21732433,8
19.22149133,8
19.22565833,8
19.22982533,8
19.23399233,8
19.23815933,8
19.24232633,8
19.24649333,8
19.25066033,8
19.25482733,8
19.25899433,8
19.26316133,8
19.26732833,8
19.27149533,8
19.27566233,8
19.27982933,8
19.28399633,8
19.28816333,8
19.29233033,8
19.29649733,8
19.30066433,8
19.30483133,8
19.30899833,8
19.31316533,8
19.31733233,8
19.32149933,8
19.32566633,8
19.32983333,8
19.33400033,8
19.33816733,8
19.34233433,8
19.34650133,8
19.35066833,8
19.35483533,8
19.35900233,8
19.36316933,8
19.36733633,8
19.37150333,8
19.37567033,8
19.37983733,8
19.38400433,8
19.38817133,8
19.39233833,8
19.39650533,8
19.40067233,8
19.40483933,8
19.40900633,8
19.41317333,8
19.41734033,8
19.42150733,8
19.42567433,8
19.42984133,8
19.43400833,8
19.43817533,8
19.44234233,8
19.44650933,8
19.45067633,8
19.45484333,8
19.45901033,8
19.46317733,8
19.46734433,8
19.47151133,8
19.47567833,8
19.47984533,8
19.48401233,8
19.48817933,8
19.49234633,8
19.49651333,8
19.50068033,8
19.50484733,8
19.50901433,8
19.51318133,8
19.51734833,8
19.52151533,8
19.52568233,8
19.52984933,8
19.53401633,8
19.53818333,8
19.54235033,8
19.54651733,8
19.55068433,8
19.55485133,8
19.55901833,8
19.56318533,8
19.56735233,8
19.57151933,8
19.57568633,8
19.57985333,8
19.58402033,8
19.58818733,8
19.59235433,8
19.59652133,8
19.60068833,8
19.60485533,8
19.60902233,8
19.61318933,8
19.61735633,8
19.62152333,8
19.62569033,8
19.62985733,8
19.63402433,8
19.63819133,8
19.64235833,8
19.64652533,8
19.65069233,8
19.65485933,8
19.65902633,8
19.66319333,8
19.66736033,8
19.67152733,8
19.67569433,8
19.67986133,8
19.68402833,8
19.68819533,8
19.69236233,8
19.69652933,8
19.70069633,8
19.70486333,8
19.70903033,8
19.71319733,8
19.71736433,8
19.72153133,8
19.72569833,8
19.72986533,8
19.73403233,8
19.73819933,8
19.74236633,8
19.74653333,8
19.75070033,8
19.75486733,8
19.75903433,8
19.76320133,8
19.76736833,8
19.77153533,8
19.77570233,8
19.77986933,8
19.78403633,8
19.78820333,8
19.79237033,8
19.79653733,8
19.80070433,8
19.80487133,8
19.80903833,8
19.81320533,8
19.81737233,8
19.82153933,8
19.82570633,8
19.82987333,8
19.83404033,8
19.83820733,8
19.84237433,8
19.84654133,8
19.85070833,8
19.85487533,8
19.85904233,8
19.86320933,8
19.86737633,8
19.87154333,8
19.87571033,8
19.87987733,8
19.88404433,8
19.88821133,8
19.89237833,8
19.89654533,8
19.90071233,8
19.90487933,8
19.90904633,8
19.91321333,8
19.91738033,8
19.92154733,8
19.92571433,8
19.92988133,8
19.93404833,8
19.93821533,8
19.94238233,8
19.94654933,8
19.95071633,8
19.95488333,8
19.95905033,8
19.96321733,8
19.96738433,8
19.97155133,8
19.97571833,8
19.97988533,8
19.98405233,8
19.98821933,8
19.99238633,8
19.99655333,8
20.00072033,8
20.00488733,8
20.00905433,8
20.01322133,8
20.01738833,8
20.02155533,8
20.02572233,8
20.02988933,8
20.03405633,8
20.03822333,8
20.04239033,8
20.04655733,8
20.05072433,8
20.05489133,8
20.05905833,8
20.06322533,8
20.06739233,8
20.07155933,8
20.07572633,8
20.07989333,8
20.08406033,8
20.08822733,8
20.09239433,8
20.09656133,8
20.10072833,8
20.10489533,8
20.10906233,8
20.11322933,8
20.11739633,8
20.12156333,8
20.12573033,8
20.12989733,8
20.13406433,8
20.13823133,8
20.14239833,8
20.14656533,8
20.15073233,8
20.15489933,8
20.15906633,8
20.16323333,8
20.16740033,8
20.17156733,8
20.17573433,8
20.17990133,8
20.18406833,8
20.18823533,8
20.19240233,8
20.19656933,8
20.20073633,8
20.20490333,8
20.20907033,8
20.21323733,8
20.21740433,8
20.22157133,8
20.22573833,8
20.22990533,8
20.23407233,8
20.23823933,8
20.24240633,8
20.24657333,8
20.25074033,8
20.25490733,8
20.25907433,8
20.26324133,8
20.26740833,8
20.27157533,8
20.27574233,8
20.27990933,8
20.28407633,8
20.28824333,8
20.29241033,8
20.29657733,8
20.30074433,8
20.30491133,8
20.30907833,8
20.31324533,8
20.31741233,8
20.32157933,8
20.32574633,8
20.32991333,8
20.33408033,8
20.33824733,8
20.34241433,8
20.34658133,8
20.35074833,8
20.35491533,8
20.35908233,8
20.36324933,8
20.36741633,8
20.37158333,8
20.37575033,8
20.37991733,8
20.38408433,8
20.38825133,8
20.39241833,8
20.39658533,8
20.40075233,8
20.40491933,8
20.40908633,8
20.41325333,8
20.41742033,8
20.42158733,8
20.42575433,8
20.42992133,8
20.43408833,8
20.43825533,8
20.44242233,8
20.44658933,8
20.45075633,8
20.45492333,8
20.45909033,8
20.46325733,8
20.46742433,8
20.47159133,8
20.47575833,8
20.47992533,8
20.48409233,8
20.48825933,8
20.49242633,8
20.49659333,8
20.50076033,8
20.50492733,8
20.50909433,8
20.51326133,8
20.51742833,8
20.52159533,8
20.52576233,8
20.52992933,8
20.53409633,8
20.53826333,8
20.54243033,8
20.54659733,8
20.55076433,8
20.55493133,8
20.55909833,8
20.56326533,8
20.56743233,8
20.57159933,8
20.57576633,8
20.57993333,8
20.58410033,8
20.58826733,8
20.59243433,8
20.59660133,8
20.60076833,8
20.60493533,8
20.60910233,8
20.61326933,8
20.61743633,8
20.62160333,8
20.62577033,8
20.62993733,8
20.63410433,8
20.63827133,8
20.64243833,8
20.64660533,8
20.65077233,8
20.65493933,8
20.65910633,8
20.66327333,8
20.66744033,8
20.67160733,8
20.67577433,8
20.67994133,8
20.68410833,8
20.68827533,8
20.69244233,8
20.69660933,8
20.70077633,8
20.70494333,8
20.70911033,8
20.71327733,8
20.71744433,8
20.72161133,8
20.72577833,8
20.72994533,8
20.73411233,8
20.73827933,8
20.74244633,8
20.74661333,8
20.75078033,8
20.75494733,8
20.75911433,8
20.76328133,8
20.76744833,8
20.77161533,8
20.77578233,8
20.77994933,8
20.78411633,8
20.78828333,8
20.79245033,8
20.79661733,8
20.80078433,8
20.80495133,8
20.80911833,8
20.81328533,8
20.81745233,8
20.82161933,8
20.82578633,8
20.82995333,8
20.83412033,8
20.83828733,8
20.84245433,8
20.84662133,8
20.85078833,8
20.85495533,8
20.85912233,8
20.86328933,8
20.86745633,8
20.87162333,8
20.87579033,8
20.87995733,8
20.88412433,8
20.88829133,8
20.89245833,8
20.89662533,8
20.90079233,8
20.90495933,8
20.90912633,8
20.91329333,8
20.91746033,8
20.92162733,8
20.92579433,8
20.92996133,8
20.93412833,8
20.93829533,8
20.94246233,8
20.94662933,8
20.95079633,8
20.95496333,8
20.95913033,8
20.96329733,8
20.96746433,8
20.97163133,8
20.97579833,8
20.97996533,8
20.98413233,8
20.98829933,8
20.99246633,8
20.99663333,8
21.00080033,8
21.00496733,8
21.00913433,8
21.01330133,8
21.01746833,8
21.02163533,8
21.02580233,8
21.02996933,8
21.03413633,8
21.03830333,8
21.04247033,8
21.04663733,8
21.05080433,8
21.05497133,8
21.05913833,8
21.06330533,8
21.06747233,8
21.07163933,8
21.07580633,8
21.07997333,8
21.08414033,8
21.08830733,8
21.09247433,8
21.09664133,8
21.10080833,8
21.10497533,8
21.10914233,8
21.11330933,8
21.11747633,8
21.12164333,8
21.12581033,8
21.12997733,8
21.13414433,8
21.13831133,8
21.14247833,8
21.14664533,8
21.15081233,8
21.15497933,8
21.15914633,8
21.16331333,8
21.16748033,8
21.17164733,8
21.17581433,8
21.17998133,8
21.18414833,8
21.18831533,8
21.19248233,8
21.19664933,8
21.20081633,8
21.20498333,8
21.20915033,8
21.21331733,8
21.21748433,8
21.22165133,8
21.22581833,8
21.22998533,8
21.23415233,8
21.23831933,8
21.24248633,8
21.24665333,8
21.25082033,8
21.25498733,8
21.25915433,8
21.26332133,8
21.26748833,8
21.27165533,8
21.27582233,8
21.27998933,8
21.28415633,8
21.28832333,8
21.29249033,8
21.29665733,8
21.30082433,8
21.30499133,8
21.30915833,8
21.31332533,8
21.31749233,8
21.32165933,8
21.32582633,8
21.32999333,8
21.33416033,8
21.33832733,8
21.34249433,8
21.34666133,8
21.35082833,8
21.35499533,8
21.35916233,8
21.36332933,8
21.36749633,8
21.37166333,8
21.37583033,8
21.37999733,8
21.38416433,8
21.38833133,8
21.39249833,8
21.39666533,8
21.40083233,8
21.40499933,8
21.40916633,8
21.41333333,8
21.41750033,8
21.42166733,8
21.42583433,8
21.43000133,8
21.43416833,8
21.43833533,8
21.44250233,8
21.44666933,8
21.45083633,8
21.45500333,8
21.45917033,8
21.46333733,8
21.46750433,8
21.47167133,8
21.47583833,8
21.48000533,8
21.48417233,8
21.48833933,8
21.49250633,8
21.49667333,8
21.50084033,8
21.50500733,8
21.50917433,8
21.51334133,8
21.51750833,8
21.52167533,8
21.52584233,8
21.53000933,8
21.53417633,8
21.53834333,8
21.54251033,8
21.54667733,8
21.55084433,8
21.55501133,8
21.55917833,8
21.56334533,8
21.56751233,8
21.57167933,8
21.57584633,8
21.58001333,8
21.58418033,8
21.58834733,8
21.59251433,8
21.59668133,8
21.60084833,8
21.60501533,8
21.60918233,8
21.61334933,8
21.61751633,8
21.62168333,8
21.62585033,8
21.63001733,8
21.63418433,8
21.63835133,8
21.64251833,8
21.64668533,8
21.65085233,8
21.65501933,8
21.65918633,8
21.66335333,8
21.66752033,8
21.67168733,8
21.67585433,8
21.68002133,8
21.68418833,8
21.68835533,8
21.69252233,8
21.69668933,8
21.70085633,8
21.70502333,8
21.70919033,8
21.71335733,8
21.71752433,8
21.72169133,8
21.72585833,8
21.73002533,8
21.73419233,8
21.73835933,8
21.74252633,8
21.74669333,8
21.75086033,8
21.75502733,8
21.75919433,8
21.76336133,8
21.76752833,8
21.77169533,8
21.77586233,8
21.78002933,8
21.78419633,8
21.78836333,8
21.79253033,8
21.79669733,8
21.80086433,8
21.80503133,8
21.80919833,8
21.81336533,8
21.81753233,8
21.82169933,8
21.82586633,8
21.83003333,8
21.83420033,8
21.83836733,8
21.84253433,8
21.84670133,8
21.85086833,8
21.85503533,8
21.85920233,8
21.86336933,8
21.86753633,8
21.87170333,8
21.87587033,8
21.88003733,8
21.88420433,8
21.88837133,8
21.89253833,8
21.89670533,8
21.90087233,8
21.90503933,8
21.90920633,8
21.91337333,8
21.91754033,8
21.92170733,8
21.92587433,8
21.93004133,8
21.93420833,8
21.93837533,8
21.94254233,8
21.94670933,8
21.95087633,8
21.95504333,8
21.95921033,8
21.96337733,8
21.96754433,8
21.97171133,8
21.97587833,8
21.98004533,8
21.98421233,8
21.98837933,8
21.99254633,8
21.99671333,8
22.00088033,8
22.00504733,8
22.00921433,8
22.01338133,8
22.01754833,8
22.02171533,8
22.02588233,8
22.03004933,8
22.03421633,8
22.03838333,8
22.04255033,8
22.04671733,8
22.05088433,8
22.05505133,8
22.05921833,8
22.06338533,8
22.06755233,8
22.07171933,8
22.07588633,8
22.08005333,8
22.08422033,8
22.08838733,8
22.09255433,8
22.09672133,8
22.10088833,8
22.10505533,8
22.10922233,8
22.11338933,8
22.11755633,8
22.12172333,8
22.12589033,8
22.13005733,8
22.13422433,8
22.13839133,8
22.14255833,8
22.14672533,8
22.15089233,8
22.15505933,8
22.15922633,8
22.16339333,8
22.16756033,8
22.17172733,8
22.17589433,8
22.18006133,8
22.18422833,8
22.18839533,8
22.19256233,8
22.19672933,8
22.20089633,8
22.20506333,8
22.20923033,8
22.21339733,8
22.21756433,8
22.22173133,8
22.22589833,8
22.23006533,8
22.23423233,8
22.23839933,8
22.24256633,8
22.24673333,8
22.25090033,8
22.25506733,8
22.25923433,8
22.26340133,8
22.26756833,8
22.27173533,8
22.27590233,8
22.28006933,8
22.28423633,8
22.28840333,8
22.29257033,8
22.29673733,8
22.30090433,8
22.30507133,8
22.30923833,8
22.31340533,8
22.31757233,8
22.32173933,8
22.32590633,8
22.33007333,8
22.33424033,8
22.33840733,8
22.34257433,8
22.34674133,8
22.35090833,8
22.35507533,8
22.35924233,8
22.36340933,8
22.36757633,8
22.37174333,8
22.37591033,8
22.38007733,8
22.38424433,8
22.38841133,8
22.39257833,8
22.39674533,8
22.40091233,8
22.40507933,8
22.40924633,8
22.41341333,8
22.41758033,8
22.42174733,8
22.42591433,8
22.43008133,8
22.43424833,8
22.43841533,8
22.44258233,8
22.44674933,8
22.45091633,8
22.45508333,8
22.45925033,8
22.46341733,8
22.46758433,8
22.47175133,8
22.47591833,8
22.48008533,8
22.48425233,8
22.48841933,8
22.49258633,8
22.49675333,8
22.50092033,8
22.50508733,8
22.50925433,8
22.51342133,8
22.51758833,8
22.52175533,8
22.52592233,8
22.53008933,8
22.53425633,8
22.53842333,8
22.54259033,8
22.54675733,8
22.55092433,8
22.55509133,8
22.55925833,8
22.56342533,8
22.56759233,8
22.57175933,8
22.57592633,8
22.58009333,8
22.58426033,8
22.58842733,8
22.59259433,8
22.59676133,8
22.60092833,8
22.60509533,8
22.60926233,8
22.61342933,8
22.61759633,8
22.62176333,8
22.62593033,8
22.63009733,8
22.63426433,8
22.63843133,8
22.64259833,8
22.64676533,8
22.65093233,8
22.65509933,8
22.65926633,8
22.66343333,8
22.66760033,8
22.67176733,8
22.67593433,8
22.68010133,8
22.68426833,8
22.68843533,8
22.69260233,8
22.69676933,8
22.70093633,8
22.70510333,8
22.70927033,8
22.71343733,8
22.71760433,8
22.72177133,8
22.72593833,8
22.73010533,8
22.73427233,8
22.73843933,8
22.74260633,8
22.74677333,8
22.75094033,8
22.75510733,8
22.75927433,8
22.76344133,8
22.76760833,8
22.77177533,8
22.77594233,8
22.78010933,8
22.78427633,8
22.78844333,8
22.79261033,8
22.79677733,8
22.80094433,8
22.80511133,8
22.80927833,8
22.81344533,8
22.81761233,8
22.82177933,8
22.82594633,8
22.83011333,8
22.83428033,8
22.83844733,8
22.84261433,8
22.84678133,8
22.85094833,8
22.85511533,8
22.85928233,8
22.86344933,8
22.86761633,8
22.87178333,8
22.87595033,8
22.88011733,8
22.88428433,8
22.88845133,8
22.89261833,8
22.89678533,8
22.90095233,8
22.90511933,8
22.90928633,8
22.91345333,8
22.91762033,8
22.92178733,8
22.92595433,8
22.93012133,8
22.93428833,8
22.93845533,8
22.94262233,8
22.94678933,8
22.95095633,8
22.95512333,8
22.95929033,8
22.96345733,8
22.96762433,8
22.97179133,8
22.97595833,8
22.98012533,8
22.98429233,8
22.98845933,8
22.99262633,8
22.99679333,8
23.00096033,8
23.00512733,8
23.00929433,8
23.01346133,8
23.01762833,8
23.02179533,8
23.02596233,8
23.03012933,8
23.03429633,8
23.03846333,8
23.04263033,8
23.04679733,8
23.05096433,8
23.05513133,8
23.05929833,8
23.06346533,8
23.06763233,8
23.07179933,8
23.07596633,8
23.08013333,8
23.08430033,8
23.08846733,8
23.09263433,8
23.09680133,8
23.10096833,8
23.10513533,8
23.10930233,8
23.11346933,8
23.11763633,8
23.12180333,8
23.12597033,8
23.13013733,8
23.13430433,8
23.13847133,8
23.14263833,8
23.14680533,8
23.15097233,8
23.15513933,8
23.15930633,8
23.16347333,8
23.16764033,8
23.17180733,8
23.17597433,8
23.18014133,8
23.18430833,8
23.18847533,8
23.19264233,8
23.19680933,8
23.20097633,8
23.20514333,8
23.20931033,8
23.21347733,8
23.21764433,8
23.22181133,8
23.22597833,8
23.23014533,8
23.23431233,8
23.23847933,8
23.24264633,8
23.24681333,8
23.25098033,8
23.25514733,8
23.25931433,8
23.26348133,8
23.26764833,8
23.27181533,8
23.27598233,8
23.28014933,8
23.28431633,8
23.28848333,8
23.29265033,8
23.29681733,8
23.30098433,8
23.30515133,8
23.30931833,8
23.31348533,8
23.31765233,8
23.32181933,8
23.32598633,8
23.33015333,8
23.33432033,8
23.33848733,8
23.34265433,8
23.34682133,8
23.35098833,8
23.35515533,8
23.35932233,8
23.36348933,8
23.36765633,8
23.37182333,8
23.37599033,8
23.38015733,8
23.38432433,8
23.38849133,8
23.39265833,8
23.39682533,8
23.40099233,8
23.40515933,8
23.40932633,8
23.41349333,8
23.41766033,8
23.42182733,8
23.42599433,8
23.43016133,8
23.43432833,8
23.43849533,8
23.44266233,8
23.44682933,8
23.45099633,8
23.45516333,8
23.45933033,8
23.46349733,8
23.46766433,8
23.47183133,8
23.47599833,8
23.48016533,8
23.48433233,8
23.48849933,8
23.49266633,8
23.49683333,8
23.50100033,8
23.50516733,8
23.50933433,8
23.51350133,8
23.51766833,8
23.52183533,8
23.52600233,8
23.53016933,8
23.53433633,8
23.53850333,8
23.54267033,8
23.54683733,8
23.55100433,8
23.55517133,8
23.55933833,8
23.56350533,8
23.56767233,8
23.57183933,8
23.57600633,8
23.58017333,8
23.58434033,8
23.58850733,8
23.59267433,8
23.59684133,8
23.60100833,8
23.60517533,8
23.60934233,8
23.61350933,8
23.61767633,8
