JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),            TDS,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     1.090,    18.735,     2.000,    21.278,    -0.014,    -1.439,     0.000,     0.450,     1.400,     9.130,     1.000,    21.908,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.920,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.094,    21.672,     1.997,    21.628,     0.029,     1.400,     0.000,     0.450,     1.397,     9.130,     1.000,    22.034,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.916,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.099,    28.587,     1.998,    21.956,     0.042,     2.665,     0.000,     0.450,     1.398,     9.130,     1.000,    22.042,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.912,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.103,    38.114,     2.001,    21.870,     0.025,     1.544,     0.000,     0.450,     1.401,     9.130,     1.000,    21.870,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.907,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.107,    29.627,     2.000,    21.782,     0.008,     0.144,     0.000,     0.450,     1.400,     9.130,     1.000,    21.789,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.903,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.111,    24.250,     1.997,    21.800,     0.004,    -0.263,     0.000,     0.450,     1.397,     9.130,     1.000,    22.009,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.899,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.116,    31.357,     1.997,    21.847,     0.007,    -0.039,     0.000,     0.450,     1.397,     9.130,     1.000,    22.106,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.895,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.120,    39.628,     2.000,    21.451,    -0.002,    -0.513,     0.000,     0.450,     1.400,     9.130,     1.000,    22.025,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.891,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.124,    43.401,     2.002,    21.795,    -0.020,    -1.477,     0.000,     0.450,     1.402,     9.130,     1.000,    21.936,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.887,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.128,    47.953,     2.002,    21.770,    -0.027,    -1.564,     0.000,     0.450,     1.402,     9.130,     1.000,    21.857,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.883,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.132,    47.921,     1.999,    21.551,    -0.001,    -0.396,     0.000,     0.450,     1.399,     9.130,     1.000,    21.950,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.878,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.136,    49.740,     1.999,    21.677,     0.020,     0.900,     0.000,     0.450,     1.399,     9.130,     1.000,    22.010,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.874,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.141,    45.940,     2.000,    21.865,     0.025,     1.328,     0.000,     0.450,     1.400,     9.130,     1.000,    22.029,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.870,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.145,    54.959,     2.000,    21.864,     0.017,     0.914,     0.000,     0.450,     1.400,     9.130,     1.000,    21.977,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.866,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.149,    51.050,     1.999,    21.857,     0.011,     0.390,     0.000,     0.450,     1.399,     9.130,     1.000,    21.958,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.862,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.153,    34.063,     1.998,    21.901,     0.010,     0.061,     0.000,     0.450,     1.398,     9.130,     1.000,    22.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.858,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.157,    39.729,     1.999,    21.980,     0.007,    -0.222,     0.000,     0.450,     1.399,     9.130,     1.000,    22.110,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.854,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.161,    45.617,     2.000,    21.896,    -0.001,    -0.652,     0.000,     0.450,     1.400,     9.130,     1.000,    22.110,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.849,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.166,    42.804,     2.000,    22.028,    -0.010,    -0.896,     0.000,     0.450,     1.400,     9.130,     1.000,    21.973,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.845,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.170,    58.183,     2.000,    22.117,    -0.011,    -0.647,     0.000,     0.450,     1.400,     9.130,     1.000,    22.020,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.841,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.174,    45.854,     2.000,    22.092,     0.004,    -0.094,     0.000,     0.450,     1.400,     9.130,     1.000,    22.130,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.837,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.178,    54.143,     2.000,    21.873,     0.012,     0.490,     0.000,     0.450,     1.400,     9.130,     1.000,    22.124,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.833,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.182,    45.597,     2.000,    21.805,     0.014,     0.630,     0.000,     0.450,     1.400,     9.130,     1.000,    22.112,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.829,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.186,    43.604,     2.000,    21.866,     0.011,     0.447,     0.000,     0.450,     1.400,     9.130,     1.000,    22.118,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.824,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.190,    38.571,     1.999,    21.846,     0.008,     0.209,     0.000,     0.450,     1.399,     9.130,     1.000,    22.109,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.820,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.195,    48.923,     1.999,    21.756,     0.005,     0.005,     0.000,     0.450,     1.399,     9.130,     1.000,    22.091,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.816,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.199,    45.140,     1.999,    21.616,     0.003,    -0.168,     0.000,     0.450,     1.399,     9.130,     1.000,    22.047,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.812,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.203,    61.341,     2.000,    21.308,     0.001,    -0.340,     0.000,     0.450,     1.400,     9.130,     1.000,    21.941,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.808,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.207,    46.883,     2.000,    21.198,     0.002,    -0.371,     0.000,     0.450,     1.400,     9.130,     1.000,    21.951,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.804,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.211,    43.962,     2.000,    21.494,     0.002,    -0.219,     0.000,     0.450,     1.400,     9.130,     1.000,    22.026,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.800,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.216,    46.810,     2.000,    21.449,     0.005,     0.054,     0.000,     0.450,     1.400,     9.130,     1.000,    22.027,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.795,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.220,    45.719,     2.000,    21.405,     0.009,     0.214,     0.000,     0.450,     1.400,     9.130,     1.000,    21.988,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.791,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.224,    36.808,     2.000,    21.459,     0.013,     0.225,     0.000,     0.450,     1.400,     9.130,     1.000,    22.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.787,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.228,    50.011,     2.000,    21.533,     0.014,     0.145,     0.000,     0.450,     1.400,     9.130,     1.000,    22.071,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.783,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.232,    49.658,     1.999,    21.462,     0.012,     0.067,     0.000,     0.450,     1.399,     9.130,     1.000,    22.079,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.779,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.237,    47.102,     1.999,    21.242,     0.010,     0.001,     0.000,     0.450,     1.399,     9.130,     1.000,    22.024,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.775,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.241,    48.725,     2.000,    21.069,     0.008,    -0.064,     0.000,     0.450,     1.400,     9.130,     1.000,    21.965,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.771,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.245,    48.864,     2.000,    20.966,     0.008,    -0.116,     0.000,     0.450,     1.400,     9.130,     1.000,    21.928,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.766,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.249,    45.637,     2.000,    20.922,     0.008,    -0.110,     0.000,     0.450,     1.400,     9.130,     1.000,    21.917,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.763,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.253,    46.675,     2.000,    20.905,     0.009,    -0.048,     0.000,     0.450,     1.400,     9.130,     1.000,    21.911,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.758,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.257,    46.434,     2.000,    21.075,     0.011,     0.006,     0.000,     0.450,     1.400,     9.130,     1.000,    21.965,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.754,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.261,    49.840,     2.000,    21.102,     0.010,     0.028,     0.000,     0.450,     1.400,     9.130,     1.000,    21.968,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.750,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.266,    55.069,     2.000,    20.981,     0.011,     0.035,     0.000,     0.450,     1.400,     9.130,     1.000,    21.907,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.746,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.270,    50.445,     2.000,    20.990,     0.012,     0.046,     0.000,     0.450,     1.400,     9.130,     1.000,    21.917,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.742,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.274,    43.635,     2.000,    21.022,     0.011,     0.047,     0.000,     0.450,     1.400,     9.130,     1.000,    21.939,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.738,     0.003,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.278,    46.043,     2.000,    20.725,     0.009,     0.036,     0.000,     0.450,     1.400,     9.130,     1.000,    21.831,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.734,     0.003,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.282,    43.927,     2.000,    20.652,     0.009,     0.014,     0.000,     0.450,     1.400,     9.130,     1.000,    21.779,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.730,     0.003,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.286,    46.096,     2.000,    20.717,     0.009,    -0.013,     0.000,     0.450,     1.400,     9.130,     1.000,    21.804,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.726,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.291,    49.031,     2.000,    20.674,     0.009,    -0.036,     0.000,     0.450,     1.400,     9.130,     1.000,    21.805,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.721,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.295,    56.045,     2.000,    20.741,     0.009,    -0.047,     0.000,     0.450,     1.400,     9.130,     1.000,    21.840,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.717,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     1.299,    58.372,     2.000,    20.748,     0.008,    -0.042,     0.000,     0.450,     1.400,     9.130,     1.000,    21.853,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,        35.000,         9.714,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
